target,kNN_graph,edge_metrics,fw_source,K,p,mu_used,RMSE_scaled,RelRMSE_scaled_pct,RMSE_orig,RelRMSE_orig_pct,R2,best_epoch,best_lr,source_file
Age,5.0,l2,none,200.0,100.0,7.071067811865477e-08,0.604531626294475,58.945840482261545,11.969196916239904,34.79533041694985,0.6525101108271987,38,0.008041467058907,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-AGE_l2_fw-none_80pct_knn5/age/results_knn5_l2_fw-none_K200_p100.0_mu7.07e-08.csv
Age,5.0,l2,none,1600.0,1000000.0,2.500000000000001e-18,0.5991740451657406,58.423440811427255,11.8631215122529,34.48696146315385,0.6586419842788598,60,0.0084665398864587,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-AGE_l2_fw-none_80pct_knn5/age/results_knn5_l2_fw-none_K1600_p1000000.0_mu2.5e-18.csv
Age,5.0,l2,none,15.0,5.0,0.0024494897427831,0.5699089408746519,55.569899169920205,11.283697913164426,32.80253470313398,0.6911731433073343,38,0.008041467058907,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-AGE_l2_fw-none_80pct_knn5/age/results_knn5_l2_fw-none_K15_p5.0_mu0.00245.csv
Age,5.0,l2,none,800.0,10000.0,3.5355339059327374e-13,0.5821570313395029,56.764169172267,11.526199465526297,33.50750444338497,0.6777563152173429,71,0.0087184183421959,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-AGE_l2_fw-none_80pct_knn5/age/results_knn5_l2_fw-none_K800_p10000.0_mu3.54e-13.csv
Age,5.0,l2,none,3200.0,1000000.0,1.7677669529663694e-18,0.5556023346847817,54.17491024025942,11.000439668480018,31.979082278874305,0.7064836862998436,126,0.0098477168001498,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-AGE_l2_fw-none_80pct_knn5/age/results_knn5_l2_fw-none_K3200_p1000000.0_mu1.77e-18.csv
Age,5.0,l2,none,5.0,2.0,0.0282842712474619,0.5632539431544777,54.92099278196538,11.15193516925584,32.41949077437025,0.6983435596378424,136,0.0099472767389608,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-AGE_l2_fw-none_80pct_knn5/age/results_knn5_l2_fw-none_K5_p2.0_mu0.0283.csv
Age,5.0,l2,none,15.0,3.0,0.0081649658092772,0.5738466579573924,55.95385268521642,11.36166153695747,33.02918065685716,0.6868907962311147,50,0.0082569037570196,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-AGE_l2_fw-none_80pct_knn5/age/results_knn5_l2_fw-none_K15_p3.0_mu0.00816.csv
Age,5.0,l2,none,400.0,10000.0,5e-13,0.580885831746806,56.64021878629376,11.50103068297721,33.43433695260707,0.6791620830004668,72,0.0087420158948829,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-AGE_l2_fw-none_80pct_knn5/age/results_knn5_l2_fw-none_K400_p10000.0_mu5e-13.csv
Age,5.0,l2,none,30.0,5.0,0.0017320508075688,0.5674603178288117,55.331142193141325,11.235217424927535,32.6615983797714,0.6938212015859311,41,0.0080910258923681,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-AGE_l2_fw-none_80pct_knn5/age/results_knn5_l2_fw-none_K30_p5.0_mu0.00173.csv
Age,5.0,l2,none,10.0,2.0,0.02,0.5722106432916985,55.79433041158162,11.32926961129542,32.93501496101812,0.6886735757871845,48,0.0082179672183702,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-AGE_l2_fw-none_80pct_knn5/age/results_knn5_l2_fw-none_K10_p2.0_mu0.02.csv
Age,5.0,l2,none,80.0,10.0,3.535533905932738e-05,0.630511502876907,61.47905064723464,12.483575776085075,36.29066736503887,0.6220014371299913,20,0.007814872014491,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-AGE_l2_fw-none_80pct_knn5/age/results_knn5_l2_fw-none_K80_p10.0_mu3.54e-05.csv
Age,5.0,l2,none,100.0,100.0,1.0000000000000001e-07,0.5802207473103485,56.575368645468274,11.487862768780388,33.39605686342591,0.6798963482778508,36,0.0080101650465708,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-AGE_l2_fw-none_80pct_knn5/age/results_knn5_l2_fw-none_K100_p100.0_mu1e-07.csv
Age,5.0,l2,none,10.0,3.0,0.01,0.5783541073939165,56.39335888127072,11.450904814662971,33.28861738907779,0.6819526591299818,92,0.0092155026994788,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-AGE_l2_fw-none_80pct_knn5/age/results_knn5_l2_fw-none_K10_p3.0_mu0.01.csv
Age,5.0,l2,none,40.0,10.0,5e-05,0.5900277252015435,57.53161399185459,11.682032145154652,33.96052143486502,0.6689840205755042,71,0.0087184183421959,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-AGE_l2_fw-none_80pct_knn5/age/results_knn5_l2_fw-none_K40_p10.0_mu5e-05.csv
Age,20.0,l2,none,80.0,10.0,3.535533905932738e-05,0.5742825603771444,63.85672400383493,11.84122572097738,37.25872680638708,0.5850206930202038,29,0.0079122321709504,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn20/age/results_knn20_l2_fw-none_K80_p10.0_mu3.54e-05.csv
Age,20.0,l2,none,400.0,10000.0,5e-13,0.5586521457701946,62.11871707051274,11.51893954288596,36.24464490760949,0.6073025080349065,39,0.0080576450044444,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn20/age/results_knn20_l2_fw-none_K400_p10000.0_mu5e-13.csv
Age,20.0,l2,none,15.0,3.0,0.0081649658092772,0.5580756383191182,62.05461295221013,11.507052224059276,36.207241147639,0.6081125871419709,44,0.0081435685141446,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn20/age/results_knn20_l2_fw-none_K15_p3.0_mu0.00816.csv
Age,20.0,l2,none,1600.0,1000000.0,2.500000000000001e-18,0.5606614863060778,62.34214350356574,11.560370129587426,36.37500733357048,0.6044725465569569,82,0.0089803447591593,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn20/age/results_knn20_l2_fw-none_K1600_p1000000.0_mu2.5e-18.csv
Age,20.0,l2,none,10.0,3.0,0.01,0.5856494154690784,65.12064907918554,12.075600509071192,37.99619321448216,0.568430630241572,35,0.0079950520752105,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn20/age/results_knn20_l2_fw-none_K10_p3.0_mu0.01.csv
Age,20.0,l2,none,100.0,100.0,1.0000000000000001e-07,0.5774731078849644,64.21149345999635,11.907011973253615,37.465724971858585,0.580396874723893,69,0.008671485117228,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn20/age/results_knn20_l2_fw-none_K100_p100.0_mu1e-07.csv
Age,20.0,l2,none,30.0,5.0,0.0017320508075688,0.5706584683453315,63.45374703638534,11.766499711301112,37.02359946015913,0.5902417390427315,41,0.0080910258923681,PGNN_ALL_RESULTS_May12/female_pgnn_target-AGE_l2_fw-none_80pct_knn20/age/results_knn20_l2_fw-none_K30_p5.0_mu0.00173.csv
