p,kNN_graph,target,edge_metrics,fw_source,K,mu_used,RMSE_scaled,RelRMSE_scaled_pct,RMSE_orig,RelRMSE_orig_pct,R2,best_epoch,best_lr,source_file
10.0,35.0,BFP,l2,none,80.0,3.535533905932738e-05,0.2431383743525738,26.23488505603927,2.192654764190417,6.662912797989204,0.9263218044853042,103,0.0094575304037343,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn35/bfp/results_knn35_l2_fw-none_K80_p10.0_mu3.54e-05.csv
10.0,40.0,BFP,l2,none,80.0,3.535533905932738e-05,0.2372410340972995,25.598555870465624,2.139471730016429,6.501303261996156,0.9298525997242418,141,0.0099780966452971,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn40/bfp/results_knn40_l2_fw-none_K80_p10.0_mu3.54e-05.csv
100.0,2.0,BFP,l2,none,200.0,7.071067811865477e-08,0.2411414752592272,26.019417553955503,2.174646411122349,6.608190053630387,0.9275270748611154,103,0.0094575304037343,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn2/bfp/results_knn2_l2_fw-none_K200_p100.0_mu7.07e-08.csv
100.0,5.0,BFP,l2,none,100.0,1.0000000000000001e-07,0.233980298300304,25.2467190653538,2.110065856489691,6.411946390017408,0.9317676162132008,119,0.0097503332389233,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn5/bfp/results_knn5_l2_fw-none_K100_p100.0_mu1e-07.csv
100.0,10.0,BFP,l2,none,200.0,7.071067811865477e-08,0.2285108480325239,24.65655965725125,2.0607414573604523,6.262062251584573,0.9349202902090286,113,0.0096508436642295,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn10/bfp/results_knn10_l2_fw-none_K200_p100.0_mu7.07e-08.csv
100.0,15.0,BFP,l2,none,200.0,7.071067811865477e-08,0.2451645841973121,26.4535152188742,2.210927104342856,6.718437731069972,0.9250886833533876,102,0.0094366095580143,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn15/bfp/results_knn15_l2_fw-none_K200_p100.0_mu7.07e-08.csv
100.0,20.0,BFP,l2,none,200.0,7.071067811865477e-08,0.2318181668566327,25.013422819741372,2.090567412946198,6.352695644688708,0.9330228138399588,142,0.0099826802054872,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn20/bfp/results_knn20_l2_fw-none_K200_p100.0_mu7.07e-08.csv
100.0,25.0,BFP,l2,none,100.0,1.0000000000000001e-07,0.2386319667681189,25.748638961367277,2.152015206634964,6.5394196550817645,0.9290276468556304,80,0.0089325881917434,PGNN_ALL_RESULTS_May12/penn_data_pgnn_target-BFP_l2_fw-none_80pct_knn25/bfp/results_knn25_l2_fw-none_K100_p100.0_mu1e-07.csv
100.0,30.0,BFP,l2,none,100.0,1.0000000000000001e-07,0.2758393041354476,28.169308137077703,2.119688480068522,8.080956538105557,0.9206390910013252,158,0.0099826802054872,PGNN_ALL_RESULTS_May12/male_pgnn_target-BFP_l2_fw-none_80pct_knn30/bfp/results_knn30_l2_fw-none_K100_p100.0_mu1e-07.csv
100.0,35.0,BFP,l2,none,200.0,7.071067811865477e-08,0.2647809052165625,27.040000449672,2.034710031538816,7.756990466816632,0.9268746998607778,104,0.0094781926034759,PGNN_ALL_RESULTS_May12/male_pgnn_target-BFP_l2_fw-none_80pct_knn35/bfp/results_knn35_l2_fw-none_K200_p100.0_mu7.07e-08.csv
